feature,class_label
"[-7.3922864e+02  1.0951868e+02 -2.1410263e+01  7.7939663e+00
 -6.5722241e+00  8.8584166e+00 -9.9564991e+00  6.2272799e-01
 -1.4088418e+01 -1.0484270e+01 -1.6737944e+01 -8.5828848e+00
 -4.7626462e+00 -4.7023077e+00 -6.8585458e+00 -6.4923320e+00
 -4.0817413e+00 -4.4099779e+00 -6.1185112e+00 -2.8066251e+00
 -7.2318220e+00 -3.6432579e+00 -7.7208309e+00 -1.0001856e+00
 -6.3017502e+00 -2.4058301e+00 -6.7048016e+00 -2.0111187e+00
 -4.5137272e+00 -1.7326474e+00 -6.1740265e+00 -2.6906612e+00
 -4.2274194e+00 -1.5446388e+00 -4.9631367e+00 -7.4421918e-01
 -3.9362218e+00 -5.4667473e-01 -3.7246556e+00 -2.3036097e-01]",0
"[-7.3767651e+02  1.0817333e+02 -2.3816050e+01  6.6212020e+00
 -6.8918238e+00  8.3727579e+00 -1.1942290e+01  1.2674454e+00
 -1.5867303e+01 -1.3193041e+01 -1.9280636e+01 -9.8768301e+00
 -4.5483003e+00 -5.3522491e+00 -6.3003988e+00 -7.3442101e+00
 -5.5434270e+00 -4.2565966e+00 -7.2175946e+00 -2.6074567e+00
 -7.4198313e+00 -4.0827818e+00 -7.2982984e+00 -1.6730306e+00
 -6.8488736e+00 -2.9857824e+00 -6.7858915e+00 -1.5951017e+00
 -4.4159880e+00 -1.3220236e+00 -5.6319256e+00 -2.1222100e+00
 -4.7609358e+00 -2.1217053e+00 -5.2910891e+00 -1.3837095e-01
 -3.7159379e+00 -1.2557422e+00 -2.9895563e+00 -3.7939343e-01]",0
"[-7.3659479e+02  1.0720443e+02 -1.8674900e+01  9.5687904e+00
 -1.0675382e+01  1.3182210e+01 -1.2036678e+01  1.3489149e+00
 -1.1303859e+01 -1.4211384e+01 -1.6710865e+01 -1.0504181e+01
 -5.6684546e+00 -4.0167961e+00 -7.8903894e+00 -6.5477386e+00
 -3.9581780e+00 -5.9153371e+00 -5.5644569e+00 -2.4828837e+00
 -7.3759398e+00 -2.1238065e+00 -8.0494232e+00 -1.4712849e+00
 -6.5899539e+00 -3.4229648e+00 -6.6708760e+00 -2.3089156e+00
 -3.7354274e+00 -5.4630554e-01 -5.7307844e+00 -2.2624183e+00
 -4.8290024e+00 -1.7543380e+00 -5.5838165e+00 -5.8540553e-01
 -4.1721005e+00 -2.3774526e+00 -2.3356194e+00 -9.1199994e-01]",0
"[-7.37989563e+02  1.06885696e+02 -1.90723686e+01  1.06450567e+01
 -8.20314789e+00  1.35408945e+01 -1.07123613e+01  1.38482594e+00
 -1.02048464e+01 -1.32397461e+01 -1.77657871e+01 -8.84672832e+00
 -6.20143986e+00 -3.34642267e+00 -7.90827942e+00 -8.54854965e+00
 -3.49504495e+00 -6.51371622e+00 -7.22711515e+00 -2.63814282e+00
 -8.84745121e+00 -2.32227683e+00 -7.16244984e+00 -2.59839177e+00
 -5.57058144e+00 -3.71292925e+00 -6.96643353e+00 -8.02485943e-01
 -5.85456467e+00 -1.63667932e-01 -6.76877975e+00 -3.28794146e+00
 -4.44523621e+00 -3.34065580e+00 -4.73672676e+00 -1.44312513e+00
 -3.41457891e+00 -1.61210024e+00 -4.33698893e+00 -6.23242199e-01]",0
"[-7.31355774e+02  1.07555214e+02 -1.96773338e+01  1.25308094e+01
 -1.05813189e+01  1.47879047e+01 -9.37722778e+00 -4.18428443e-02
 -9.81425953e+00 -1.33464289e+01 -1.87340431e+01 -6.56144857e+00
 -7.38259983e+00 -2.32502532e+00 -4.90654802e+00 -8.37248802e+00
 -2.24108911e+00 -6.65147877e+00 -6.95417929e+00 -1.58170235e+00
 -8.17030811e+00 -2.41568136e+00 -7.69154501e+00 -1.89456487e+00
 -4.98110962e+00 -3.31642914e+00 -6.78326607e+00 -1.16121650e+00
 -5.52478933e+00 -1.42167866e-01 -6.13339567e+00 -2.78893209e+00
 -3.58775663e+00 -2.43798518e+00 -4.95058584e+00 -2.92440027e-01
 -3.80124521e+00 -1.19181824e+00 -4.29383993e+00 -3.28739762e-01]",0
"[-7.38012817e+02  1.10182358e+02 -2.28631668e+01  5.75321436e+00
 -6.85157490e+00  9.44253159e+00 -1.05995054e+01  2.00916696e+00
 -1.29722462e+01 -1.21801825e+01 -1.91879597e+01 -9.98641968e+00
 -5.37295151e+00 -5.08679724e+00 -6.30852413e+00 -7.13405561e+00
 -5.31818104e+00 -5.09758091e+00 -5.93811035e+00 -3.09945917e+00
 -7.28715277e+00 -2.68422294e+00 -7.61689901e+00 -2.25878882e+00
 -7.28366899e+00 -2.81446099e+00 -7.24582386e+00 -1.41495264e+00
 -4.12167501e+00 -6.33716881e-02 -5.34289122e+00 -1.89001131e+00
 -4.01471663e+00 -2.41535926e+00 -4.13536787e+00 -1.16870046e-01
 -3.72613144e+00 -1.86271405e+00 -3.61065388e+00 -1.10228909e-02]",0
"[-7.3897699e+02  1.1004816e+02 -2.0388321e+01  7.8043590e+00
 -6.5832939e+00  1.1700888e+01 -9.4181862e+00  1.4904550e+00
 -1.1108746e+01 -1.1107773e+01 -1.7168539e+01 -8.9382820e+00
 -6.4945936e+00 -3.3109572e+00 -5.8756852e+00 -7.0607057e+00
 -5.2321081e+00 -5.4430428e+00 -5.9757586e+00 -2.8441722e+00
 -7.9978147e+00 -3.5432537e+00 -7.9517059e+00 -1.4873792e+00
 -6.5314479e+00 -3.6491039e+00 -7.4368734e+00 -2.3208106e+00
 -5.6433539e+00 -3.4204718e-01 -5.9974823e+00 -2.9194212e+00
 -4.0749612e+00 -2.8747244e+00 -5.0450029e+00 -8.6541903e-01
 -3.8409684e+00 -1.4741234e+00 -4.6289554e+00  1.0791302e-01]",0
"[-7.3478497e+02  1.1220655e+02 -2.1873917e+01  6.4737535e+00
 -6.4673281e+00  1.0407624e+01 -9.9500389e+00  2.4780424e+00
 -1.2607726e+01 -1.0083821e+01 -1.7022274e+01 -9.4193430e+00
 -5.2684202e+00 -5.4341664e+00 -7.6972361e+00 -6.3152614e+00
 -5.2123208e+00 -4.8544078e+00 -6.6037087e+00 -2.7913556e+00
 -6.1120906e+00 -3.8477240e+00 -7.2085419e+00 -1.5785028e+00
 -7.6153593e+00 -2.0995898e+00 -7.7772336e+00 -2.4210567e+00
 -5.2548137e+00 -1.8253207e+00 -5.3565607e+00 -1.7690649e+00
 -4.2573552e+00 -2.5231457e+00 -4.4932151e+00 -6.8112411e-02
 -3.8938377e+00 -1.4364495e+00 -3.4669857e+00 -2.5753447e-01]",0
"[-740.653      109.57       -18.108576     9.988508    -5.0673137
   10.820611   -10.161336     2.303301   -13.435065   -11.193015
  -18.060837   -10.168408    -5.0583477   -4.7860403   -6.188782
   -6.9674444   -5.231422    -4.0086474   -6.5972614   -4.5645514
   -6.3564367   -2.9669797   -7.7500196   -1.2914972   -6.5047297
   -1.842603    -6.950124    -1.1429645   -4.3415294   -1.3992203
   -5.9528217   -2.4912763   -4.24196     -2.0226247   -4.7748933
   -0.8834854   -3.5054874   -1.306068    -4.269486    -1.0380119]",0
"[-7.39165833e+02  1.11003853e+02 -1.71996937e+01  1.01559305e+01
 -5.39719439e+00  1.15887938e+01 -1.07983751e+01  2.30448675e+00
 -1.32948503e+01 -1.08326435e+01 -1.74224396e+01 -1.10182133e+01
 -4.74381113e+00 -6.31947708e+00 -7.23664474e+00 -6.65537357e+00
 -5.77559996e+00 -4.60380411e+00 -7.10533190e+00 -4.14392805e+00
 -8.35252762e+00 -3.49951673e+00 -8.14007759e+00 -1.25048077e+00
 -6.68737936e+00 -3.89865088e+00 -7.29824638e+00 -2.48675656e+00
 -3.89245081e+00 -1.05996168e+00 -6.68466711e+00 -2.58654547e+00
 -5.60815477e+00 -1.80347490e+00 -5.25033998e+00 -6.43824935e-01
 -3.51993966e+00 -2.37660408e+00 -3.51901317e+00 -1.00339258e+00]",0
"[-7.4028174e+02  1.0841020e+02 -2.3968958e+01  4.4362521e+00
 -7.0785494e+00  9.4884262e+00 -1.1228696e+01  1.3288944e+00
 -1.4323575e+01 -1.2530179e+01 -1.8989643e+01 -1.1394457e+01
 -5.1163468e+00 -5.3994994e+00 -7.2820945e+00 -7.5378642e+00
 -6.7935314e+00 -4.0490637e+00 -6.0671301e+00 -2.6120775e+00
 -6.4246826e+00 -2.5684800e+00 -6.9417739e+00 -3.4399602e-01
 -5.4536104e+00 -1.8700216e+00 -7.0085759e+00 -1.7828157e+00
 -3.7529192e+00 -6.0514295e-01 -5.0455303e+00 -3.0291088e+00
 -4.0940723e+00 -1.9766785e+00 -5.8610773e+00 -7.4802005e-01
 -3.7207747e+00 -7.6856714e-01 -3.2807355e+00 -7.8895086e-01]",0
"[-7.3879156e+02  1.0933761e+02 -2.0472109e+01  8.1812229e+00
 -7.2531800e+00  9.2394209e+00 -1.0583797e+01  1.8558544e+00
 -1.3367473e+01 -1.1113127e+01 -1.7890268e+01 -1.0638390e+01
 -4.8131576e+00 -4.3582516e+00 -6.3635225e+00 -6.8447366e+00
 -5.1337037e+00 -4.6099749e+00 -7.4864855e+00 -4.1646876e+00
 -6.6992664e+00 -3.0982676e+00 -7.2472863e+00 -7.0215696e-01
 -6.9533944e+00 -3.1690316e+00 -7.7081819e+00 -2.7681489e+00
 -4.4756689e+00 -1.6980382e+00 -6.1518188e+00 -2.4202828e+00
 -5.1956215e+00 -2.3319046e+00 -4.5612931e+00 -2.5305903e-01
 -2.9418535e+00 -1.3077294e+00 -3.0652890e+00 -4.2460252e-02]",0
"[-7.38046082e+02  1.12789345e+02 -1.80224266e+01  1.05738192e+01
 -3.24716949e+00  1.13347864e+01 -8.16766262e+00  4.03627443e+00
 -1.25869379e+01 -1.01843719e+01 -1.84026337e+01 -9.59500408e+00
 -2.15004492e+00 -3.53992367e+00 -6.33947706e+00 -6.76136780e+00
 -4.74587345e+00 -3.60467768e+00 -6.52783346e+00 -3.92068386e+00
 -7.01975775e+00 -3.17333984e+00 -7.19858313e+00 -9.09622610e-01
 -6.95042467e+00 -1.43175054e+00 -6.76560068e+00 -1.90051234e+00
 -4.05673361e+00 -1.92548728e+00 -5.51591015e+00 -1.19291508e+00
 -4.40989351e+00 -2.58087850e+00 -4.30135965e+00 -4.73846525e-01
 -3.37960982e+00 -1.29289079e+00 -3.87229156e+00 -5.36244631e-01]",0
"[-7.37724365e+02  1.02621330e+02 -2.15101357e+01  8.73529053e+00
 -1.09410067e+01  1.24681072e+01 -1.42641592e+01  1.87149978e+00
 -1.18907795e+01 -1.52715549e+01 -1.73374615e+01 -9.93116665e+00
 -7.00979519e+00 -2.88564134e+00 -7.58057356e+00 -8.90949917e+00
 -4.23211288e+00 -5.95790100e+00 -6.64163542e+00 -3.82719731e+00
 -8.63376808e+00 -1.52639616e+00 -7.40228224e+00 -2.63441533e-01
 -5.68983936e+00 -3.58770823e+00 -6.78151369e+00 -2.80528569e+00
 -5.00944185e+00 -9.86922681e-01 -5.63557911e+00 -2.36669159e+00
 -4.43974495e+00 -9.72460151e-01 -5.45225286e+00  5.80343068e-01
 -3.51571727e+00 -1.38689208e+00 -2.71026731e+00 -1.44422007e+00]",0
"[-7.38465271e+02  1.06851631e+02 -2.40193062e+01  7.89564323e+00
 -8.14175701e+00  8.26599026e+00 -1.12402859e+01  2.32252717e+00
 -1.30732098e+01 -1.33749752e+01 -1.95487213e+01 -1.05628977e+01
 -4.28747845e+00 -4.22229767e+00 -7.38976765e+00 -8.14131451e+00
 -5.02869272e+00 -5.91381550e+00 -7.57390785e+00 -3.09628463e+00
 -8.05024529e+00 -2.78229141e+00 -6.68253517e+00 -9.71078813e-01
 -5.99363327e+00 -3.37827349e+00 -6.98804426e+00 -8.07441771e-01
 -5.43395138e+00 -1.13326693e+00 -5.06428909e+00 -1.93561530e+00
 -3.33378434e+00 -3.54128599e+00 -4.37939739e+00 -1.16754085e-01
 -4.04449844e+00 -8.89641881e-01 -3.66975236e+00 -7.25357354e-01]",0
"[-7.3525671e+02  1.0697780e+02 -2.6132099e+01  7.6336608e+00
 -5.9158711e+00  8.3634291e+00 -1.0627605e+01  2.6879137e+00
 -1.3985825e+01 -9.9680033e+00 -1.8060022e+01 -1.1074552e+01
 -5.4364381e+00 -6.1505361e+00 -6.9746232e+00 -6.5165839e+00
 -5.1793971e+00 -5.0242448e+00 -6.6700201e+00 -3.1016643e+00
 -6.5798326e+00 -3.2896662e+00 -7.5063624e+00 -8.0490418e-02
 -6.6806011e+00 -3.4011414e+00 -7.7431345e+00 -1.6325341e+00
 -3.9550231e+00 -1.3354068e+00 -5.7565107e+00 -3.1128569e+00
 -5.0295815e+00 -2.8561904e+00 -4.8715024e+00 -1.7655785e-01
 -4.3662648e+00 -1.7781886e+00 -4.0198498e+00 -1.8441390e-01]",0
"[-7.42952637e+02  1.07567924e+02 -1.83327541e+01  1.03517866e+01
 -7.30460405e+00  1.09004860e+01 -9.79550743e+00 -1.26017258e-01
 -1.30885687e+01 -1.36087551e+01 -1.89345703e+01 -1.03835411e+01
 -5.69322109e+00 -3.15648055e+00 -7.40132523e+00 -7.59900522e+00
 -3.99030137e+00 -6.25240135e+00 -6.24747562e+00 -2.86172366e+00
 -9.19160080e+00 -3.37052059e+00 -8.71248913e+00 -2.28250480e+00
 -6.84191942e+00 -3.66518259e+00 -7.12378693e+00 -1.87412310e+00
 -5.10495043e+00 -1.80940104e+00 -5.63797903e+00 -1.85968304e+00
 -3.17081809e+00 -2.09400749e+00 -4.98484945e+00 -6.57469273e-01
 -3.60813284e+00 -1.19909132e+00 -3.97042418e+00 -8.99563804e-02]",0
"[-7.44023987e+02  1.08712746e+02 -1.89062786e+01  8.21388245e+00
 -5.35186052e+00  9.79513645e+00 -8.87066269e+00  3.92724895e+00
 -1.25374136e+01 -1.07303648e+01 -1.73438740e+01 -9.86820221e+00
 -5.01675749e+00 -5.22741556e+00 -7.25021839e+00 -7.13857794e+00
 -5.40357447e+00 -4.53172588e+00 -6.07601404e+00 -3.32596350e+00
 -7.06374645e+00 -3.77534747e+00 -7.64344645e+00 -9.34584081e-01
 -6.44901323e+00 -2.65952206e+00 -7.51513529e+00 -1.65422475e+00
 -4.48461485e+00 -1.17125559e+00 -4.75849247e+00 -1.80378532e+00
 -3.91706610e+00 -1.70455074e+00 -4.64744186e+00 -1.14331818e+00
 -4.01619530e+00 -1.75324202e+00 -4.41521120e+00 -3.28073233e-01]",0
"[-7.34182983e+02  1.13551476e+02 -2.19871445e+01  7.14403296e+00
 -7.70549345e+00  7.05332518e+00 -1.14507103e+01  4.96363074e-01
 -1.39240208e+01 -9.67646503e+00 -1.74216442e+01 -1.02304506e+01
 -6.07173538e+00 -7.48213720e+00 -9.01991653e+00 -7.12470865e+00
 -5.94948959e+00 -5.17960930e+00 -7.05598879e+00 -3.46186352e+00
 -6.63517761e+00 -4.45051527e+00 -8.25819016e+00 -2.04009581e+00
 -6.93700027e+00 -2.72271252e+00 -7.83594942e+00 -2.29380441e+00
 -5.17431784e+00 -2.23345494e+00 -5.77094078e+00 -1.17257082e+00
 -3.89670229e+00 -2.44027734e+00 -5.03915119e+00 -4.53960776e-01
 -4.11709404e+00 -1.63386869e+00 -3.84400368e+00 -3.24260056e-01]",0
"[-7.4465295e+02  1.0898825e+02 -1.8912609e+01  8.1376257e+00
 -5.8001723e+00  8.7180929e+00 -9.4584303e+00  2.2759631e+00
 -1.3347371e+01 -1.0885731e+01 -1.7753162e+01 -1.0158983e+01
 -4.1068840e+00 -4.5996237e+00 -8.1905584e+00 -7.0752993e+00
 -5.2784557e+00 -4.8927898e+00 -6.3791132e+00 -3.7737195e+00
 -7.0044675e+00 -4.1983390e+00 -8.7783880e+00 -1.7812907e+00
 -7.4173894e+00 -2.6344950e+00 -7.3779507e+00 -2.0366096e+00
 -4.4657755e+00 -9.6002567e-01 -4.8002119e+00 -2.6184747e+00
 -4.7338796e+00 -2.3660362e+00 -4.3677354e+00 -1.4336057e-01
 -3.6631565e+00 -1.3747292e+00 -3.8337312e+00  4.9164450e-01]",0
"[-7.36199402e+02  1.10998024e+02 -1.89040108e+01  1.03378258e+01
 -6.77368212e+00  1.22800493e+01 -8.03002167e+00  3.29831433e+00
 -1.00911551e+01 -1.15539770e+01 -1.67590160e+01 -8.15322208e+00
 -5.55359888e+00 -3.47873592e+00 -7.38095045e+00 -7.64849424e+00
 -4.14720821e+00 -5.32979393e+00 -5.16047001e+00 -2.84529877e+00
 -7.28437042e+00 -2.20719314e+00 -7.70623016e+00 -4.17550981e-01
 -5.87636662e+00 -3.69799733e+00 -6.53176069e+00 -1.93801129e+00
 -4.96682024e+00 -4.58612323e-01 -5.96094513e+00 -2.46915960e+00
 -3.98806620e+00 -2.15925407e+00 -4.14054728e+00 -3.72487783e-01
 -4.21418476e+00 -1.29916918e+00 -4.56185055e+00 -2.45567501e-01]",0
"[-730.7338      109.42108     -21.441717      9.998197     -8.431819
   13.567498    -10.224623      2.5496736    -9.936085    -11.981834
  -16.123316     -9.057893     -5.200372     -4.037924     -7.538948
   -7.5400357    -4.3185525    -5.1468863    -6.661477     -3.5194538
   -8.1487255    -3.5764828    -7.4591775    -1.1126671    -6.1338615
   -2.473383     -7.04463      -2.1991034    -5.7924995    -1.8167753
   -5.6514306    -2.9027586    -3.794383     -1.8356938    -4.8801394
   -0.88164055   -4.5075254    -1.3730339    -3.864496     -0.92283636]",0
"[-7.3616718e+02  1.0718265e+02 -2.3384468e+01  7.4460082e+00
 -9.9934282e+00  8.7628851e+00 -1.1010691e+01  1.7349240e+00
 -1.2639762e+01 -1.2935999e+01 -1.8758846e+01 -9.8675289e+00
 -6.5100889e+00 -4.9782801e+00 -7.3969531e+00 -9.2110319e+00
 -5.5097532e+00 -6.0548482e+00 -7.1602459e+00 -3.2411551e+00
 -8.0348043e+00 -3.4099874e+00 -7.5693007e+00 -1.7359973e+00
 -5.9611816e+00 -3.1679320e+00 -8.3674679e+00 -1.3303056e+00
 -3.9683733e+00 -9.6972060e-01 -5.9504004e+00 -2.7125666e+00
 -4.0892296e+00 -2.4391496e+00 -5.0009613e+00 -1.6702841e-01
 -4.1510344e+00 -8.1436008e-01 -3.5602841e+00 -3.5755390e-01]",0
"[-735.26825     112.14148     -20.696964      8.106568     -5.9467745
   10.549049     -9.457475      3.2016454   -12.713202    -10.0443535
  -17.256495     -9.185866     -4.9860306    -5.04245      -5.8177443
   -6.531513     -4.857292     -4.8686566    -6.2709956    -3.28528
   -6.7883544    -3.6278968    -8.0463       -1.5802072    -7.202832
   -1.9335394    -7.368768     -1.5944451    -4.318993     -0.90091264
   -5.667701     -2.7960894    -4.3712296    -2.6713727    -4.9853773
   -0.7722663    -4.0083947    -1.8468007    -4.811585     -0.84921396]",0
"[-7.35187744e+02  1.10322342e+02 -2.32887096e+01  7.75831890e+00
 -6.18598890e+00  1.00584955e+01 -9.21117020e+00  2.34124207e+00
 -1.26431150e+01 -1.11468191e+01 -1.79418888e+01 -9.78516483e+00
 -3.74974608e+00 -4.50039196e+00 -7.83698559e+00 -7.40166187e+00
 -5.78199959e+00 -5.91318703e+00 -6.67998075e+00 -4.18862629e+00
 -6.92071581e+00 -3.76979637e+00 -7.68103933e+00 -8.19870174e-01
 -6.69268942e+00 -2.61811924e+00 -7.43601465e+00 -1.46074665e+00
 -4.12017298e+00 -1.72258747e+00 -6.13218737e+00 -2.28520131e+00
 -4.41927338e+00 -2.56429625e+00 -5.60261250e+00 -1.12761736e+00
 -3.84699464e+00 -1.18047321e+00 -3.66588020e+00 -5.94498217e-01]",0
"[-7.4083752e+02  1.0736307e+02 -2.3445618e+01  7.2471905e+00
 -6.3250642e+00  8.8283243e+00 -9.6459694e+00  1.1857303e+00
 -1.5267842e+01 -1.1997366e+01 -1.8865061e+01 -1.2104499e+01
 -5.3209195e+00 -6.1163001e+00 -9.3661404e+00 -7.6417804e+00
 -5.4508090e+00 -5.4236493e+00 -7.2481675e+00 -3.4506223e+00
 -6.5577583e+00 -4.0488391e+00 -7.7547193e+00 -1.2151489e+00
 -6.9126525e+00 -1.6755081e+00 -7.4050279e+00 -2.3130331e+00
 -4.0706687e+00 -7.2625804e-01 -6.2489724e+00 -3.0724978e+00
 -4.5285730e+00 -2.4758875e+00 -5.3282881e+00 -6.0291406e-02
 -3.7119670e+00 -1.5966778e+00 -3.2882683e+00 -2.3847993e-02]",0
"[-7.4409961e+02  1.0653196e+02 -2.2271610e+01  5.6014466e+00
 -7.3849640e+00  8.8386660e+00 -1.0217105e+01  1.2734410e+00
 -1.4038118e+01 -1.1122056e+01 -1.8230755e+01 -1.0708527e+01
 -6.0727053e+00 -5.8863373e+00 -8.3601360e+00 -6.6674309e+00
 -5.0432148e+00 -4.8129411e+00 -5.7493234e+00 -2.8489552e+00
 -5.9571042e+00 -2.8472884e+00 -7.2711425e+00 -3.8937360e-01
 -6.8038511e+00 -2.5233674e+00 -6.9969478e+00 -1.9632006e+00
 -4.3299632e+00 -7.9223001e-01 -5.0719128e+00 -1.6679747e+00
 -4.2074060e+00 -2.2976112e+00 -4.5657749e+00 -3.1771621e-01
 -3.4240530e+00 -7.8732687e-01 -2.9561651e+00  3.4745628e-01]",0
"[-7.3956226e+02  1.0633911e+02 -2.0041145e+01  9.0777493e+00
 -1.0109305e+01  1.1669350e+01 -9.8819218e+00  8.1091069e-02
 -1.0941236e+01 -1.3877784e+01 -1.8444489e+01 -9.2674866e+00
 -7.8085213e+00 -3.2848301e+00 -7.6983643e+00 -8.3021441e+00
 -2.8651280e+00 -6.6342268e+00 -6.0920510e+00 -3.0646749e+00
 -7.8100343e+00 -1.6950787e+00 -7.6647997e+00 -6.8927133e-01
 -4.7220163e+00 -3.5774209e+00 -6.2239976e+00 -1.3809016e+00
 -5.8000216e+00  3.7811871e-03 -6.2400799e+00 -2.0018647e+00
 -3.1646595e+00 -4.0682607e+00 -4.4751887e+00 -3.4901765e-01
 -5.0728736e+00 -7.0015657e-01 -4.4130883e+00 -4.0874434e-01]",0
"[-7.4066736e+02  1.0985092e+02 -1.8122643e+01  9.8144302e+00
 -6.6541371e+00  1.0175655e+01 -9.6416426e+00  1.9774333e+00
 -1.2153802e+01 -1.1757545e+01 -1.9092768e+01 -9.4744749e+00
 -3.6499372e+00 -3.0602567e+00 -5.6111541e+00 -6.1054602e+00
 -4.2219586e+00 -5.2175164e+00 -6.2583079e+00 -2.8914149e+00
 -7.3334608e+00 -3.1600072e+00 -6.7019553e+00 -1.6381772e+00
 -6.7172513e+00 -1.9214537e+00 -6.9686894e+00 -1.3558698e+00
 -4.8278718e+00 -1.4723923e+00 -5.4761863e+00 -3.0591819e+00
 -4.2275891e+00 -1.9485158e+00 -5.3914289e+00 -5.9376442e-01
 -4.3210893e+00 -1.7548130e+00 -4.2572885e+00 -9.0137339e-01]",0
